,Media Source,Compound,Positive,Negative,Neutral,Date,Tweets Ago,Tweet
30,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:19:54 +0000 2018,31,"Driver attempts to ram 2 French soldiers out jogging, officials say https://t.co/UTpZZff8yn"
31,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:17:02 +0000 2018,32,Colorado seeing rise in rabid skunks https://t.co/T0KuejHuLR
32,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:07:04 +0000 2018,33,Georgia mom makes 'entitled' teenage son shop at Goodwill to learn lesson in humility https://t.co/49IjH2zuWI
33,@FoxNews,-0.8271,0.0,0.628,0.372,Thu Mar 29 10:03:05 +0000 2018,34,Outrage grows over police killing of Stephon Clark in Sacramento: '20 shots over a cellphone' https://t.co/nFAOz3hR7z
34,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:00:19 +0000 2018,35,Kansas to audit water park where boy decapitated https://t.co/3OVNsU0LrE
35,@FoxNews,-0.4588,0.0,0.85,0.15,Thu Mar 29 09:58:39 +0000 2018,36,.@HeyTammyBruce: The @FBI's outrageous handling of Pulse nightclub shooter Omar Mateen -- What the heck's going on? https://t.co/gT7U32fygS
36,@FoxNews,0.4939,0.262,0.738,0.0,Thu Mar 29 09:55:11 +0000 2018,37,#Trump personally called Roseanne to congratulate her on ratings https://t.co/KCJt2XjG2s
37,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 09:47:02 +0000 2018,38,The doctor is in: @WhiteHouse physician nominated to lead VA https://t.co/u5BqZ4P2Y8
38,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 09:43:56 +0000 2018,39,Pope on Holy Thursday urges priests to be close to sinners https://t.co/gt0YHGg11W
39,@FoxNews,0.5859,0.257,0.743,0.0,Thu Mar 29 09:38:17 +0000 2018,40,.@newtgingrich: Republicans can win in the November elections -- Here’s how https://t.co/uTLrmdHFqK
40,@FoxNews,0.6249,0.255,0.745,0.0,Thu Mar 29 11:45:00 +0000 2018,41,"Malcolm McCoy: ""There's a lot of great things that Thomas Jefferson has done."" https://t.co/w9lKLEE1hK"
41,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 11:38:00 +0000 2018,42,Driver tries running over soldiers in France. https://t.co/UrncvCPQdE
42,@FoxNews,0.128,0.077,0.923,0.0,Thu Mar 29 11:35:19 +0000 2018,43,"Seton Motley: ""The Defense Department is willing to give a ten-year tech contract to any one company - that's a pro… https://t.co/vrZDFpQZqT"
43,@FoxNews,0.4939,0.225,0.775,0.0,Thu Mar 29 11:27:34 +0000 2018,44,President @realDonaldTrump personally called @therealroseanne to congratulate her on ratings https://t.co/9fPtrLXRou https://t.co/5DpTTjyZ9M
44,@FoxNews,0.2732,0.091,0.909,0.0,Thu Mar 29 11:15:00 +0000 2018,45,"The last major contingent of American GIs who went to Vietnam are greeted as they arrived at Travis Air Force Base,… https://t.co/UxVv9jt7vK"
45,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 11:00:42 +0000 2018,46,.@Judgenap: What does Easter mean? (via @FoxNewsOpinion) https://t.co/A1D1S5ua12
46,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:39:23 +0000 2018,47,"Susan Rice, ex-Obama official, appointed to Netflix board of directors https://t.co/1Kktn2ZEqq"
47,@FoxNews,-0.5574,0.0,0.662,0.338,Thu Mar 29 10:37:20 +0000 2018,48,".@Uber settles with family of autonomous collision victim, report says https://t.co/xgJvA1TgwY"
48,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:34:37 +0000 2018,49,".@BrittMcHenry on 'Adulting 101' college workshop: ""We're getting soft as a society when you think that's necessary… https://t.co/Ka110Yaucn"
49,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:23:56 +0000 2018,50,.@clairecmc branded 'hypocrite' for #Obama and Hollywood-fueled fundraiser https://t.co/oDoJxDTqGW
50,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:19:54 +0000 2018,51,"Driver attempts to ram 2 French soldiers out jogging, officials say https://t.co/UTpZZff8yn"
51,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:17:02 +0000 2018,52,Colorado seeing rise in rabid skunks https://t.co/T0KuejHuLR
52,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:07:04 +0000 2018,53,Georgia mom makes 'entitled' teenage son shop at Goodwill to learn lesson in humility https://t.co/49IjH2zuWI
53,@FoxNews,-0.8271,0.0,0.628,0.372,Thu Mar 29 10:03:05 +0000 2018,54,Outrage grows over police killing of Stephon Clark in Sacramento: '20 shots over a cellphone' https://t.co/nFAOz3hR7z
54,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:00:19 +0000 2018,55,Kansas to audit water park where boy decapitated https://t.co/3OVNsU0LrE
55,@FoxNews,-0.4588,0.0,0.85,0.15,Thu Mar 29 09:58:39 +0000 2018,56,.@HeyTammyBruce: The @FBI's outrageous handling of Pulse nightclub shooter Omar Mateen -- What the heck's going on? https://t.co/gT7U32fygS
56,@FoxNews,0.4939,0.262,0.738,0.0,Thu Mar 29 09:55:11 +0000 2018,57,#Trump personally called Roseanne to congratulate her on ratings https://t.co/KCJt2XjG2s
57,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 09:47:02 +0000 2018,58,The doctor is in: @WhiteHouse physician nominated to lead VA https://t.co/u5BqZ4P2Y8
58,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 09:43:56 +0000 2018,59,Pope on Holy Thursday urges priests to be close to sinners https://t.co/gt0YHGg11W
59,@FoxNews,0.5859,0.257,0.743,0.0,Thu Mar 29 09:38:17 +0000 2018,60,.@newtgingrich: Republicans can win in the November elections -- Here’s how https://t.co/uTLrmdHFqK
60,@FoxNews,0.6249,0.255,0.745,0.0,Thu Mar 29 11:45:00 +0000 2018,61,"Malcolm McCoy: ""There's a lot of great things that Thomas Jefferson has done."" https://t.co/w9lKLEE1hK"
61,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 11:38:00 +0000 2018,62,Driver tries running over soldiers in France. https://t.co/UrncvCPQdE
62,@FoxNews,0.128,0.077,0.923,0.0,Thu Mar 29 11:35:19 +0000 2018,63,"Seton Motley: ""The Defense Department is willing to give a ten-year tech contract to any one company - that's a pro… https://t.co/vrZDFpQZqT"
63,@FoxNews,0.4939,0.225,0.775,0.0,Thu Mar 29 11:27:34 +0000 2018,64,President @realDonaldTrump personally called @therealroseanne to congratulate her on ratings https://t.co/9fPtrLXRou https://t.co/5DpTTjyZ9M
64,@FoxNews,0.2732,0.091,0.909,0.0,Thu Mar 29 11:15:00 +0000 2018,65,"The last major contingent of American GIs who went to Vietnam are greeted as they arrived at Travis Air Force Base,… https://t.co/UxVv9jt7vK"
65,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 11:00:42 +0000 2018,66,.@Judgenap: What does Easter mean? (via @FoxNewsOpinion) https://t.co/A1D1S5ua12
66,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:39:23 +0000 2018,67,"Susan Rice, ex-Obama official, appointed to Netflix board of directors https://t.co/1Kktn2ZEqq"
67,@FoxNews,-0.5574,0.0,0.662,0.338,Thu Mar 29 10:37:20 +0000 2018,68,".@Uber settles with family of autonomous collision victim, report says https://t.co/xgJvA1TgwY"
68,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:34:37 +0000 2018,69,".@BrittMcHenry on 'Adulting 101' college workshop: ""We're getting soft as a society when you think that's necessary… https://t.co/Ka110Yaucn"
69,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:23:56 +0000 2018,70,.@clairecmc branded 'hypocrite' for #Obama and Hollywood-fueled fundraiser https://t.co/oDoJxDTqGW
70,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:19:54 +0000 2018,71,"Driver attempts to ram 2 French soldiers out jogging, officials say https://t.co/UTpZZff8yn"
71,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:17:02 +0000 2018,72,Colorado seeing rise in rabid skunks https://t.co/T0KuejHuLR
72,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:07:04 +0000 2018,73,Georgia mom makes 'entitled' teenage son shop at Goodwill to learn lesson in humility https://t.co/49IjH2zuWI
73,@FoxNews,-0.8271,0.0,0.628,0.372,Thu Mar 29 10:03:05 +0000 2018,74,Outrage grows over police killing of Stephon Clark in Sacramento: '20 shots over a cellphone' https://t.co/nFAOz3hR7z
74,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:00:19 +0000 2018,75,Kansas to audit water park where boy decapitated https://t.co/3OVNsU0LrE
75,@FoxNews,-0.4588,0.0,0.85,0.15,Thu Mar 29 09:58:39 +0000 2018,76,.@HeyTammyBruce: The @FBI's outrageous handling of Pulse nightclub shooter Omar Mateen -- What the heck's going on? https://t.co/gT7U32fygS
76,@FoxNews,0.4939,0.262,0.738,0.0,Thu Mar 29 09:55:11 +0000 2018,77,#Trump personally called Roseanne to congratulate her on ratings https://t.co/KCJt2XjG2s
77,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 09:47:02 +0000 2018,78,The doctor is in: @WhiteHouse physician nominated to lead VA https://t.co/u5BqZ4P2Y8
78,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 09:43:56 +0000 2018,79,Pope on Holy Thursday urges priests to be close to sinners https://t.co/gt0YHGg11W
79,@FoxNews,0.5859,0.257,0.743,0.0,Thu Mar 29 09:38:17 +0000 2018,80,.@newtgingrich: Republicans can win in the November elections -- Here’s how https://t.co/uTLrmdHFqK
80,@FoxNews,0.6249,0.255,0.745,0.0,Thu Mar 29 11:45:00 +0000 2018,81,"Malcolm McCoy: ""There's a lot of great things that Thomas Jefferson has done."" https://t.co/w9lKLEE1hK"
81,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 11:38:00 +0000 2018,82,Driver tries running over soldiers in France. https://t.co/UrncvCPQdE
82,@FoxNews,0.128,0.077,0.923,0.0,Thu Mar 29 11:35:19 +0000 2018,83,"Seton Motley: ""The Defense Department is willing to give a ten-year tech contract to any one company - that's a pro… https://t.co/vrZDFpQZqT"
83,@FoxNews,0.4939,0.225,0.775,0.0,Thu Mar 29 11:27:34 +0000 2018,84,President @realDonaldTrump personally called @therealroseanne to congratulate her on ratings https://t.co/9fPtrLXRou https://t.co/5DpTTjyZ9M
84,@FoxNews,0.2732,0.091,0.909,0.0,Thu Mar 29 11:15:00 +0000 2018,85,"The last major contingent of American GIs who went to Vietnam are greeted as they arrived at Travis Air Force Base,… https://t.co/UxVv9jt7vK"
85,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 11:00:42 +0000 2018,86,.@Judgenap: What does Easter mean? (via @FoxNewsOpinion) https://t.co/A1D1S5ua12
86,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:39:23 +0000 2018,87,"Susan Rice, ex-Obama official, appointed to Netflix board of directors https://t.co/1Kktn2ZEqq"
87,@FoxNews,-0.5574,0.0,0.662,0.338,Thu Mar 29 10:37:20 +0000 2018,88,".@Uber settles with family of autonomous collision victim, report says https://t.co/xgJvA1TgwY"
88,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:34:37 +0000 2018,89,".@BrittMcHenry on 'Adulting 101' college workshop: ""We're getting soft as a society when you think that's necessary… https://t.co/Ka110Yaucn"
89,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:23:56 +0000 2018,90,.@clairecmc branded 'hypocrite' for #Obama and Hollywood-fueled fundraiser https://t.co/oDoJxDTqGW
90,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:19:54 +0000 2018,91,"Driver attempts to ram 2 French soldiers out jogging, officials say https://t.co/UTpZZff8yn"
91,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:17:02 +0000 2018,92,Colorado seeing rise in rabid skunks https://t.co/T0KuejHuLR
92,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:07:04 +0000 2018,93,Georgia mom makes 'entitled' teenage son shop at Goodwill to learn lesson in humility https://t.co/49IjH2zuWI
93,@FoxNews,-0.8271,0.0,0.628,0.372,Thu Mar 29 10:03:05 +0000 2018,94,Outrage grows over police killing of Stephon Clark in Sacramento: '20 shots over a cellphone' https://t.co/nFAOz3hR7z
94,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 10:00:19 +0000 2018,95,Kansas to audit water park where boy decapitated https://t.co/3OVNsU0LrE
95,@FoxNews,-0.4588,0.0,0.85,0.15,Thu Mar 29 09:58:39 +0000 2018,96,.@HeyTammyBruce: The @FBI's outrageous handling of Pulse nightclub shooter Omar Mateen -- What the heck's going on? https://t.co/gT7U32fygS
96,@FoxNews,0.4939,0.262,0.738,0.0,Thu Mar 29 09:55:11 +0000 2018,97,#Trump personally called Roseanne to congratulate her on ratings https://t.co/KCJt2XjG2s
97,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 09:47:02 +0000 2018,98,The doctor is in: @WhiteHouse physician nominated to lead VA https://t.co/u5BqZ4P2Y8
98,@FoxNews,0.0,0.0,1.0,0.0,Thu Mar 29 09:43:56 +0000 2018,99,Pope on Holy Thursday urges priests to be close to sinners https://t.co/gt0YHGg11W
99,@FoxNews,0.5859,0.257,0.743,0.0,Thu Mar 29 09:38:17 +0000 2018,100,.@newtgingrich: Republicans can win in the November elections -- Here’s how https://t.co/uTLrmdHFqK
